instagram_id,max_posts,follower,numMonth,numWeek,numMonthTag,numWeekTag,recent_post_date
angel_selectshop,12,668,12,12,0,0,20180907
angels_garden_tink,12,250,2,0,0,0,20180830
angelspirit0418,10,3,0,0,0,0,20180607
angelsquare2525,0,2,0,0,0,0,19700101
lesiel_stone,3,21,3,0,0,0,20180820
onepiece_apron.tomoko,12,217,3,2,0,0,20180904
organic.kitchen_studio.103,12,197,12,4,0,0,20180906
angeros888,12,76,5,1,0,0,20180904
y.miyamoto79,12,9,1,0,0,0,19700101
angeselect_babykids,12,1016,11,0,0,0,20180822
ange.flower_collection,12,129,2,0,0,0,20180826
lily90_10,11,9,11,11,0,0,20180905
ange_shop,12,1691,12,4,0,0,20180906
angie__case,12,266,12,4,2,2,20180906
angkyutjp,12,381,1,0,0,0,20180813
anglers_jp,12,327,1,1,0,0,20180907
angsana.karin,5,43,0,0,0,0,20170319
anhh.base,12,128,0,0,0,0,20180603
annie_baby.shop,12,450,5,1,0,0,20180903
anihope_base,12,835,12,7,0,0,20180907
anika0307,12,1140,8,2,0,0,20180906
a_ni_ko,12,20,12,3,0,0,20180902
anima_florist,12,535,12,5,0,0,20180905
nothingness_a,12,619,8,8,0,0,19700101
anir0214,12,3756,3,0,0,0,20180826
andynextjapan1,12,5531,12,3,0,0,20180906
anjii.c76,12,3686,12,7,0,0,20180907
_x_cana_x_,12,238,3,0,0,0,20180828
ankake555,12,36,11,1,0,0,20180907
yutorino_seikatsu,12,39,5,1,0,0,20180907
ankh.leaf,12,442,2,0,0,0,20180824
ank_fukui,12,95,7,5,0,0,20180906
anknownlab,12,716,0,0,0,0,20180803
a_n_koll,12,593,12,3,0,0,20180905
_bijouxcloset_,12,538,5,1,5,1,20180901
Mekealoha.pumehana,12,665,4,4,0,0,20180907
anmi77777,0,27,0,0,0,0,19700101
anna.accessory,12,731,9,4,0,0,20180906
anna.jewelry.jp,12,224,0,0,0,0,20180412
annannay22,12,1737,12,6,0,0,20180906
anna_awiy,12,173,6,3,0,0,20180907
annafujishirochan,12,7483,12,8,0,0,20180905
anna_inu,12,574,8,2,0,0,20180902
anna_jean_style,9,0,9,8,0,0,20180907
secret_lee_by_anna.lee,12,13,12,7,0,0,20180904
kyogetsudo117,12,344,0,0,0,0,20171228
annarichiestore,1,260,0,0,0,0,20160718
anncrea,12,421,11,3,0,0,20180906
anndyhello,1,13,0,0,0,0,20180727
anneau328,12,56,10,4,0,0,20180905
annecanalcity,12,204,0,0,0,0,20180806
annegganne,12,3560,12,2,0,0,20180905
annikpp,12,2204,4,1,0,0,20180904
anninc__c,6,11341,6,6,0,0,20180906
i_am_mikuri,12,72,5,0,0,0,20180830
theanniversary.jp,12,74,7,2,0,0,20180906
anniversary_flower,12,53,1,0,0,0,20180824
anniversary_planner,12,1324,11,11,0,0,20180907
anniversaryz,12,172,12,6,0,0,20180907
annkogin714,12,1103,12,3,0,0,20180907
annulus_acce,12,108,5,1,0,0,20180903
anny.m_store,12,685,12,11,11,10,20180907
anoelshop,12,997,7,1,0,0,20180902
anom_factory,12,136,0,0,0,0,20170819
anonenoneshop,0,337,0,0,0,0,19700101
anonymity_vintage,12,20,0,0,0,0,20180719
anonymous151018,12,191,12,6,0,0,20180905
taichifurukawa,12,8297,12,12,0,0,20180907
yukarikomatsuzaki,12,738,12,5,0,0,20180906
anotoki.fashion,1,1,1,1,0,0,20180905
anow.anow,12,653,9,1,0,0,20180903
anpontan_osaka,12,1822,7,2,0,0,20180907
anrina.aroma,12,141,5,2,0,0,20180907
shop_anrino,12,416,0,0,0,0,20170917
_anript_,12,258,2,1,0,0,20180904
anry.co,12,746,12,3,0,0,20180907
ribbonsalon_rian,12,79,12,7,0,0,20180906
anshe_01,12,253,12,4,7,1,20180907
kaneduru.one,8,15,0,0,0,0,19700101
answear.jp,1,24,0,0,0,0,20171219
answer__official,12,175,3,0,0,0,20180830
_anteanny_,12,1060,3,3,0,0,20180902
vintage_antenna,12,39,0,0,0,0,20171212
antenna_rabbit,12,91,6,0,0,0,20180825
antenagram,12,731,3,0,0,0,20180821
antenna_wks,12,197,12,5,0,0,20180906
antgear,0,152,0,0,0,0,19700101
komorebi_haro_ange,12,74,12,0,0,0,20180816
anthieu.jp,12,16,5,2,0,0,20180907
anthony.the_base,12,39,0,0,0,0,20180327
anti__official__,12,328,7,0,0,0,20180827
antico.hamamatsu,12,417,8,0,0,0,20180829
anticotter,12,1064,6,0,0,0,20180827
antient_mycro,12,114,1,0,0,0,20180811
antique.fondue,1,4,1,0,0,0,20180821
hiroyuki_onuki,12,1460,12,5,0,0,20180905
kanon.kyoto,12,1673,12,3,0,0,20180904
antique_kobe,12,2319,0,0,0,0,20180205
yanagihiroya,3,17,1,0,0,0,19700101
antiquerose.shop,12,254,9,1,0,0,20180901
antiques_merci.insta,12,502,12,2,0,0,20180902
sasha_antoinette,12,41,12,3,0,0,20180905
antwarp_suma_itayado,12,674,12,10,0,0,20180907
anuenuebytiny,12,213,1,0,0,0,20180823
anuenue.eriina,12,164,0,0,0,0,20180429
anuenue.m,12,3379,12,1,0,0,20180901
an_tenner_un_tenner,12,445,4,0,0,0,20180825
anutrof.blanchet,12,2276,5,0,0,0,20180819
any8handmade,0,15,0,0,0,0,19700101
an.yleather,12,1147,12,1,0,0,20180902
anyo_insta,12,280,0,0,0,0,20180729
hiromi_yoshimi,12,152,0,0,0,0,20170804
anystudio__,12,370,0,0,0,0,20180112
relddot_vintage,12,7,0,0,0,0,20161023
kanako___anza,12,474,2,0,1,0,20180823
anzie_online,12,1909,12,1,0,0,20180902
apricot_matsuyamayaken,12,2,0,0,0,0,20180619
anzu.yuka,12,618,12,5,0,0,20180906
huggingloveplus,12,77,2,1,0,0,20180906
ao_moment,12,83,12,12,0,0,20180907
ao_madoca,12,57,1,0,0,0,20180826
